date,n_articles,avg_negative,avg_neutral,avg_positive,close,next_close,next_day_pct,direction
2022-06-22,11,0.1837,0.5527,0.2636,132.69,135.55,2.1573,UP
2022-06-23,21,0.0786,0.7675,0.1538,135.55,138.87,2.4517,UP
2022-06-24,15,0.1172,0.6001,0.2827,138.87,138.87,0.0,DOWN
2022-06-27,7,0.0542,0.8552,0.0906,138.87,134.74,-2.979,DOWN
2022-06-28,19,0.0914,0.7585,0.1501,134.74,136.49,1.3024,UP
2022-06-29,19,0.2204,0.5182,0.2614,136.49,134.03,-1.8028,DOWN
2022-06-30,18,0.1784,0.6363,0.1853,134.03,136.2,1.6164,UP
2022-07-01,19,0.1823,0.7121,0.1056,136.2,138.77,1.8931,UP
2022-07-05,5,0.3857,0.3763,0.238,138.77,140.11,0.9607,UP
2022-07-06,13,0.4236,0.531,0.0454,140.11,143.47,2.4,UP
2022-07-07,16,0.1348,0.6974,0.1678,143.47,144.15,0.4715,UP
2022-07-08,16,0.0599,0.7439,0.1962,144.15,142.02,-1.4758,DOWN
2022-07-11,4,0.0643,0.8968,0.0389,142.02,142.99,0.6834,UP
2022-07-12,15,0.0889,0.7305,0.1806,142.99,142.63,-0.2536,DOWN
2022-07-13,22,0.2542,0.5191,0.2268,142.63,145.55,2.0482,UP
2022-07-14,19,0.1854,0.6315,0.1831,145.55,147.21,1.145,UP
2022-07-15,23,0.1123,0.6938,0.1939,147.21,144.18,-2.0643,DOWN
2022-07-18,5,0.0228,0.8669,0.1102,144.18,148.03,2.6722,UP
2022-07-19,21,0.1685,0.5596,0.2719,148.03,150.03,1.351,UP
2022-07-20,26,0.2379,0.5368,0.2253,150.03,152.29,1.5094,UP
2022-07-21,26,0.1773,0.6325,0.1903,152.29,151.06,-0.8111,DOWN
2022-07-22,15,0.1171,0.6121,0.2708,151.06,149.94,-0.7398,DOWN
2022-07-25,8,0.1444,0.6988,0.1568,149.94,148.62,-0.8826,DOWN
2022-07-26,25,0.1545,0.7344,0.1111,148.62,153.7,3.4234,UP
2022-07-27,19,0.3214,0.5137,0.1649,153.7,154.25,0.3572,UP
2022-07-28,14,0.2317,0.5756,0.1927,154.25,159.31,3.2793,UP
2022-07-29,28,0.2212,0.545,0.2338,159.31,158.33,-0.6154,DOWN
2022-08-01,4,0.2492,0.7117,0.0391,158.33,156.86,-0.9287,DOWN
2022-08-02,17,0.0942,0.6996,0.2062,156.86,162.86,3.8248,UP
2022-08-03,20,0.3897,0.4059,0.2044,162.86,162.55,-0.1926,DOWN
2022-08-04,14,0.1716,0.7257,0.1027,162.55,162.32,-0.1389,DOWN
2022-08-05,18,0.1224,0.772,0.1056,162.32,161.85,-0.2903,DOWN
2022-08-08,7,0.1281,0.6832,0.1887,161.85,161.9,0.0303,UP
2022-08-09,11,0.1755,0.7353,0.0892,161.9,166.14,2.6194,UP
2022-08-10,20,0.1797,0.7164,0.1039,166.14,165.4,-0.4432,DOWN
2022-08-11,13,0.245,0.6231,0.1319,165.4,168.95,2.1426,UP
2022-08-12,19,0.0311,0.645,0.324,168.95,170.02,0.6334,UP
2022-08-15,5,0.2062,0.7442,0.0496,170.02,169.86,-0.0924,DOWN
2022-08-16,13,0.1719,0.7,0.1281,169.86,171.35,0.8785,UP
2022-08-17,23,0.2367,0.572,0.1913,171.35,170.96,-0.2291,DOWN
2022-08-18,23,0.2458,0.637,0.1172,170.96,168.38,-1.5102,DOWN
2022-08-19,13,0.1298,0.6514,0.2188,168.38,164.5,-2.303,DOWN
2022-08-22,7,0.0296,0.8284,0.1421,164.5,164.17,-0.2029,DOWN
2022-08-23,13,0.0687,0.6658,0.2656,164.17,164.46,0.1794,UP
2022-08-24,24,0.2197,0.5495,0.2308,164.46,166.92,1.4923,UP
2022-08-25,13,0.0561,0.6122,0.3318,166.92,160.62,-3.7699,DOWN
2022-08-26,7,0.1708,0.766,0.0632,160.62,158.42,-1.369,DOWN
2022-08-29,3,0.025,0.9001,0.0749,158.42,156.0,-1.5306,DOWN
2022-08-30,26,0.2888,0.5341,0.1771,156.0,154.34,-1.0635,DOWN
2022-08-31,16,0.2305,0.6371,0.1324,154.34,155.07,0.4707,UP
2022-09-01,13,0.249,0.6887,0.0624,155.07,152.96,-1.3611,DOWN
2022-09-02,26,0.1398,0.767,0.0932,152.96,151.7,-0.8215,DOWN
2022-09-06,5,0.0407,0.8766,0.0827,151.7,153.1,0.9254,UP
2022-09-07,20,0.299,0.4741,0.2269,153.1,151.63,-0.9618,DOWN
2022-09-08,14,0.2615,0.6269,0.1115,151.63,154.49,1.884,UP
2022-09-09,28,0.1377,0.6045,0.2578,154.49,160.44,3.8508,UP
2022-09-12,2,0.1217,0.7517,0.1265,160.44,151.02,-5.8679,DOWN
2022-09-13,13,0.2065,0.6589,0.1346,151.02,152.47,0.9555,UP
2022-09-14,24,0.1919,0.5843,0.2237,152.47,149.58,-1.893,DOWN
2022-09-15,32,0.313,0.5702,0.1169,149.58,147.94,-1.096,DOWN
2022-09-16,24,0.1634,0.6176,0.219,147.94,151.65,2.5083,UP
2022-09-19,2,0.0707,0.8821,0.0472,151.65,154.03,1.5665,UP
2022-09-20,20,0.4006,0.5386,0.0608,154.03,150.9,-2.0268,DOWN
2022-09-21,21,0.2481,0.626,0.1259,150.9,149.94,-0.6375,DOWN
2022-09-22,11,0.0641,0.7088,0.2271,149.94,147.67,-1.5124,DOWN
2022-09-23,24,0.1665,0.6799,0.1536,147.67,148.01,0.226,UP
2022-09-26,5,0.0771,0.6992,0.2237,148.01,148.98,0.6566,UP
2022-09-27,26,0.2153,0.5706,0.2141,148.98,147.1,-1.2652,DOWN
2022-09-28,17,0.1263,0.6078,0.2659,147.1,139.87,-4.9119,DOWN
2022-09-29,29,0.4577,0.3952,0.147,139.87,135.67,-3.004,DOWN
2022-09-30,30,0.2604,0.6364,0.1031,135.67,139.84,3.0753,UP
2022-10-03,5,0.2628,0.6764,0.0608,139.84,143.42,2.5623,UP
2022-10-04,16,0.2948,0.4872,0.218,143.42,143.72,0.2053,UP
2022-10-05,26,0.1838,0.5664,0.2497,143.72,142.77,-0.6626,DOWN
2022-10-06,22,0.1658,0.5511,0.2831,142.77,137.52,-3.6718,DOWN
2022-10-07,8,0.1251,0.7511,0.1238,137.52,137.85,0.2356,UP
2022-10-10,2,0.0145,0.9164,0.0691,137.85,136.43,-1.0255,DOWN
2022-10-11,19,0.1891,0.666,0.1449,136.43,135.81,-0.4605,DOWN
2022-10-12,23,0.3437,0.4547,0.2016,135.81,140.37,3.3613,UP
2022-10-13,26,0.1433,0.5677,0.289,140.37,135.85,-3.224,DOWN
2022-10-14,22,0.1717,0.6038,0.2245,135.85,139.8,2.9123,UP
2022-10-17,6,0.0184,0.7917,0.1898,139.8,141.12,0.9409,UP
2022-10-18,26,0.137,0.6003,0.2626,141.12,141.22,0.0765,UP
2022-10-19,20,0.2501,0.5911,0.1588,141.22,140.76,-0.3267,DOWN
2022-10-20,10,0.1784,0.434,0.3876,140.76,144.57,2.7059,UP
2022-10-21,18,0.2137,0.6595,0.1268,144.57,146.71,1.4803,UP
2022-10-24,4,0.322,0.497,0.181,146.71,149.55,1.9337,UP
2022-10-25,25,0.1708,0.4973,0.3319,149.55,146.61,-1.9627,DOWN
2022-10-26,37,0.2012,0.544,0.2549,146.61,142.15,-3.0465,DOWN
2022-10-27,31,0.3099,0.4325,0.2576,142.15,152.89,7.5553,UP
2022-10-28,27,0.2521,0.4974,0.2504,152.89,150.53,-1.5411,DOWN
2022-10-31,2,0.479,0.048,0.473,150.53,147.89,-1.7543,DOWN
2022-11-01,29,0.1864,0.6008,0.2128,147.89,142.37,-3.7305,DOWN
2022-11-02,18,0.2298,0.6113,0.1589,142.37,136.34,-4.2405,DOWN
2022-11-03,21,0.1967,0.648,0.1553,136.34,136.07,-0.1947,DOWN
2022-11-04,17,0.3626,0.4546,0.1828,136.07,136.6,0.3903,UP
2022-11-07,2,0.0607,0.589,0.3503,136.6,137.17,0.4175,UP
2022-11-08,23,0.3381,0.4504,0.2115,137.17,132.62,-3.319,DOWN
2022-11-09,13,0.0955,0.7484,0.156,132.62,144.42,8.8975,UP
2022-11-10,24,0.2857,0.5852,0.1292,144.42,147.2,1.9269,UP
2022-11-11,24,0.3904,0.4764,0.1332,147.2,145.81,-0.9486,DOWN
2022-11-14,6,0.4249,0.4266,0.1485,145.81,147.54,1.1869,UP
2022-11-15,22,0.1887,0.6875,0.1238,147.54,146.31,-0.8331,DOWN
2022-11-16,13,0.0559,0.7764,0.1677,146.31,148.2,1.2972,UP
2022-11-17,19,0.1383,0.7072,0.1545,148.2,148.77,0.3782,UP
2022-11-18,14,0.1174,0.6926,0.19,148.77,145.54,-2.168,DOWN
2022-11-21,6,0.1051,0.8225,0.0725,145.54,147.67,1.4662,UP
2022-11-22,13,0.1442,0.6373,0.2185,147.67,148.55,0.5926,UP
2022-11-23,17,0.1966,0.6425,0.1609,148.55,145.64,-1.9594,DOWN
2022-11-25,3,0.0105,0.6318,0.3577,145.64,141.81,-2.6264,DOWN
2022-11-28,1,0.9436,0.0462,0.0102,141.81,138.81,-2.1148,DOWN
2022-11-29,32,0.4756,0.4259,0.0986,138.81,145.56,4.8594,UP
2022-11-30,20,0.2342,0.5437,0.2221,145.56,145.83,0.1892,UP
2022-12-01,18,0.3728,0.3905,0.2367,145.83,145.34,-0.3371,DOWN
2022-12-02,28,0.1906,0.559,0.2503,145.34,144.18,-0.7983,DOWN
2022-12-05,11,0.1542,0.6177,0.2281,144.18,140.52,-2.537,DOWN
2022-12-06,19,0.3058,0.5325,0.1617,140.52,138.59,-1.3785,DOWN
2022-12-07,18,0.1684,0.6764,0.1552,138.59,140.27,1.2133,UP
2022-12-08,21,0.248,0.5442,0.2078,140.27,139.79,-0.3435,DOWN
2022-12-09,21,0.1215,0.5644,0.3141,139.79,142.08,1.639,UP
2022-12-12,7,0.1405,0.7929,0.0666,142.08,143.04,0.6783,UP
2022-12-13,14,0.2909,0.5089,0.2002,143.04,140.82,-1.5536,DOWN
2022-12-14,13,0.2916,0.5446,0.1638,140.82,134.22,-4.6854,DOWN
2022-12-15,13,0.1699,0.6978,0.1323,134.22,132.27,-1.4579,DOWN
2022-12-16,15,0.1966,0.7142,0.0891,132.27,130.16,-1.591,DOWN
2022-12-19,5,0.0173,0.8105,0.1722,130.16,130.09,-0.0528,DOWN
2022-12-20,17,0.2042,0.3842,0.4117,130.09,133.19,2.381,UP
2022-12-21,14,0.2799,0.5683,0.1518,133.19,130.02,-2.3773,DOWN
2022-12-22,17,0.1118,0.5201,0.3681,130.02,129.66,-0.2798,DOWN
2022-12-23,19,0.2488,0.4322,0.319,129.66,127.86,-1.3878,DOWN
2022-12-27,6,0.0264,0.653,0.3206,127.86,123.94,-3.0685,DOWN
2022-12-28,21,0.2387,0.5383,0.223,123.94,127.45,2.8324,UP
2022-12-29,25,0.2137,0.5301,0.2562,127.45,127.76,0.2469,UP
2022-12-30,22,0.3483,0.4828,0.1689,127.76,122.98,-3.7405,DOWN
2023-01-03,12,0.0556,0.8036,0.1407,122.98,124.25,1.0314,UP
2023-01-04,25,0.2379,0.559,0.2031,124.25,122.93,-1.0605,DOWN
2023-01-05,33,0.2997,0.4986,0.2017,122.93,127.46,3.6794,UP
2023-01-06,23,0.174,0.6322,0.1937,127.46,127.98,0.4089,UP
2023-01-09,5,0.0971,0.8115,0.0913,127.98,128.55,0.4457,UP
2023-01-10,25,0.2278,0.5505,0.2218,128.55,131.26,2.1112,UP
2023-01-11,24,0.1817,0.6349,0.1835,131.26,131.18,-0.0599,DOWN
2023-01-12,25,0.1348,0.6592,0.206,131.18,132.51,1.0119,UP
2023-01-13,26,0.2215,0.6107,0.1678,132.51,133.67,0.8756,UP
2023-01-17,11,0.0208,0.8092,0.1699,133.67,132.95,-0.537,DOWN
2023-01-18,18,0.1381,0.6323,0.2296,132.95,133.01,0.0444,UP
2023-01-19,25,0.1343,0.5868,0.2789,133.01,135.57,1.9221,UP
2023-01-20,16,0.0825,0.7292,0.1883,135.57,138.76,2.35,UP
2023-01-23,7,0.119,0.6889,0.192,138.76,140.15,1.0063,UP
2023-01-24,23,0.0861,0.6884,0.2255,140.15,139.49,-0.4701,DOWN
2023-01-25,27,0.2021,0.6592,0.1386,139.49,141.56,1.4804,UP
2023-01-26,14,0.2107,0.6452,0.144,141.56,143.49,1.3684,UP
2023-01-27,24,0.2176,0.6358,0.1466,143.49,140.61,-2.0078,DOWN
2023-01-30,6,0.063,0.8786,0.0584,140.61,141.88,0.9021,UP
2023-01-31,22,0.2953,0.5507,0.1541,141.88,143.0,0.7901,UP
2023-02-01,25,0.2223,0.6125,0.1652,143.0,148.3,3.7063,UP
2023-02-02,24,0.3391,0.5279,0.133,148.3,151.92,2.44,UP
2023-02-03,22,0.2715,0.5328,0.1957,151.92,149.2,-1.7929,DOWN
2023-02-06,5,0.1707,0.5888,0.2405,149.2,152.07,1.9245,UP
2023-02-07,25,0.1908,0.6179,0.1913,152.07,149.38,-1.7653,DOWN
2023-02-08,24,0.2007,0.56,0.2393,149.38,148.35,-0.6912,DOWN
2023-02-09,21,0.1827,0.6363,0.181,148.35,148.72,0.2456,UP
2023-02-10,19,0.3529,0.5088,0.1383,148.72,151.51,1.8807,UP
2023-02-13,4,0.1952,0.5932,0.2116,151.51,150.87,-0.4225,DOWN
2023-02-14,14,0.2022,0.5547,0.2431,150.87,152.97,1.3903,UP
2023-02-15,9,0.1886,0.6342,0.1772,152.97,151.38,-1.0429,DOWN
2023-02-16,14,0.1828,0.7721,0.0451,151.38,150.23,-0.7547,DOWN
2023-02-17,12,0.251,0.5205,0.2286,150.23,146.22,-2.668,DOWN
2023-02-21,6,0.0712,0.8143,0.1144,146.22,146.65,0.2896,UP
2023-02-22,10,0.2872,0.5173,0.1955,146.65,147.13,0.329,UP
2023-02-23,14,0.2361,0.6493,0.1147,147.13,144.48,-1.8005,DOWN
2023-02-24,18,0.1814,0.7054,0.1132,144.48,145.67,0.8247,UP
2023-02-27,3,0.0216,0.8904,0.0881,145.67,145.17,-0.3448,DOWN
2023-02-28,16,0.1328,0.7193,0.1479,145.17,143.1,-1.4246,DOWN
2023-03-01,22,0.164,0.6637,0.1723,143.1,143.69,0.4129,UP
2023-03-02,18,0.0954,0.7102,0.1944,143.69,148.74,3.509,UP
2023-03-03,15,0.0371,0.7654,0.1974,148.74,151.49,1.8539,UP
2023-03-06,8,0.063,0.8146,0.1224,151.49,149.3,-1.4496,DOWN
2023-03-07,22,0.2965,0.5475,0.156,149.3,150.55,0.8377,UP
2023-03-08,18,0.2052,0.5756,0.2192,150.55,148.3,-1.4915,DOWN
2023-03-09,13,0.2306,0.5815,0.1879,148.3,146.24,-1.3879,DOWN
2023-03-10,16,0.1799,0.6435,0.1767,146.24,148.18,1.3266,UP
2023-03-13,5,0.0758,0.8071,0.1171,148.18,150.27,1.4089,UP
2023-03-14,14,0.2218,0.6228,0.1554,150.27,150.67,0.2621,UP
2023-03-15,10,0.1188,0.5993,0.2819,150.67,153.48,1.8694,UP
2023-03-16,9,0.2869,0.5561,0.157,153.48,152.65,-0.5454,DOWN
2023-03-17,13,0.1605,0.6612,0.1783,152.65,155.01,1.5484,UP
2023-03-20,6,0.154,0.6398,0.2062,155.01,156.86,1.1944,UP
2023-03-21,7,0.2806,0.4429,0.2765,156.86,155.43,-0.9103,DOWN
2023-03-22,14,0.1042,0.6077,0.2881,155.43,156.52,0.6969,UP
2023-03-23,14,0.1075,0.714,0.1785,156.52,157.82,0.8305,UP
2023-03-24,15,0.1711,0.5181,0.3108,157.82,155.88,-1.2293,DOWN
2023-03-27,3,0.0332,0.9123,0.0545,155.88,155.26,-0.398,DOWN
2023-03-28,12,0.1513,0.6197,0.229,155.26,158.33,1.9791,UP
2023-03-29,19,0.1903,0.6183,0.1914,158.33,159.89,0.989,UP
2023-03-30,15,0.1481,0.6642,0.1877,159.89,162.4,1.5644,UP
2023-03-31,22,0.1706,0.6687,0.1608,162.4,163.65,0.7702,UP
2023-04-03,2,0.0213,0.4715,0.5072,163.65,163.11,-0.325,DOWN
2023-04-04,23,0.1542,0.6826,0.1631,163.11,161.27,-1.129,DOWN
2023-04-05,15,0.1289,0.6197,0.2514,161.27,162.16,0.5496,UP
2023-04-06,20,0.0777,0.6589,0.2634,162.16,159.57,-1.5972,DOWN
2023-04-10,4,0.0244,0.849,0.1267,159.57,158.36,-0.7591,DOWN
2023-04-11,17,0.1292,0.6683,0.2025,158.36,157.67,-0.4353,DOWN
2023-04-12,23,0.1518,0.5567,0.2915,157.67,163.05,3.4104,UP
2023-04-13,14,0.1635,0.7337,0.1028,163.05,162.7,-0.2114,DOWN
2023-04-14,16,0.1703,0.6681,0.1616,162.7,162.72,0.0121,UP
2023-04-17,9,0.1251,0.7805,0.0944,162.72,163.94,0.7505,UP
2023-04-18,17,0.3331,0.5474,0.1195,163.94,165.08,0.6968,UP
2023-04-19,14,0.0992,0.704,0.1968,165.08,164.12,-0.5846,DOWN
2023-04-20,15,0.2958,0.5626,0.1417,164.12,162.51,-0.9781,DOWN
2023-04-21,17,0.1342,0.5935,0.2723,162.51,162.82,0.1878,UP
2023-04-24,4,0.1551,0.8035,0.0414,162.82,161.28,-0.9436,DOWN
2023-04-25,15,0.0899,0.7081,0.202,161.28,161.27,-0.0061,DOWN
2023-04-26,24,0.1644,0.6501,0.1856,161.27,165.85,2.8395,UP
2023-04-27,11,0.1882,0.5539,0.2579,165.85,167.1,0.7541,UP
2023-04-28,14,0.311,0.5112,0.1778,167.1,167.01,-0.053,DOWN
2023-05-01,6,0.2136,0.7288,0.0577,167.01,165.98,-0.6191,DOWN
2023-05-02,20,0.208,0.563,0.229,165.98,164.91,-0.6467,DOWN
2023-05-03,21,0.2148,0.6521,0.1331,164.91,163.27,-0.9913,DOWN
2023-05-04,16,0.1062,0.6819,0.2119,163.27,170.93,4.6927,UP
2023-05-05,36,0.3381,0.4239,0.238,170.93,170.86,-0.0403,DOWN
2023-05-08,9,0.1406,0.6977,0.1617,170.86,169.16,-0.9971,DOWN
2023-05-09,20,0.1937,0.6594,0.1469,169.16,170.92,1.0421,UP
2023-05-10,27,0.1261,0.639,0.2349,170.92,171.11,0.1095,UP
2023-05-11,11,0.3232,0.4208,0.256,171.11,170.18,-0.5418,DOWN
2023-05-12,17,0.1317,0.7503,0.118,170.18,169.69,-0.2897,DOWN
2023-05-15,3,0.0148,0.8006,0.1846,169.69,169.69,0.0,DOWN
2023-05-16,11,0.252,0.6211,0.1269,169.69,170.3,0.3603,UP
2023-05-17,20,0.154,0.7624,0.0836,170.3,172.63,1.3666,UP
2023-05-18,13,0.1064,0.6703,0.2233,172.63,172.74,0.0628,UP
2023-05-19,17,0.1133,0.6255,0.2612,172.74,171.79,-0.5481,DOWN
2023-05-22,8,0.1435,0.5981,0.2583,171.79,169.19,-1.5155,DOWN
2023-05-23,17,0.1982,0.5898,0.212,169.19,169.46,0.1632,UP
2023-05-24,10,0.0933,0.6539,0.2527,169.46,170.6,0.6693,UP
2023-05-25,21,0.1968,0.546,0.2573,170.6,173.0,1.4105,UP
2023-05-26,13,0.2209,0.5672,0.2119,173.0,174.85,1.066,UP
2023-05-30,8,0.0181,0.7404,0.2415,174.85,174.8,-0.0282,DOWN
2023-05-31,24,0.235,0.6008,0.1642,174.8,177.6,1.6023,UP
2023-06-01,15,0.1596,0.6362,0.2042,177.6,178.45,0.4775,UP
2023-06-02,20,0.1238,0.6433,0.2329,178.45,177.1,-0.7571,DOWN
2023-06-05,7,0.115,0.6716,0.2134,177.1,176.73,-0.206,DOWN
2023-06-06,28,0.201,0.6666,0.1324,176.73,175.36,-0.7756,DOWN
2023-06-07,35,0.1634,0.6524,0.1841,175.36,178.07,1.5465,UP
2023-06-08,27,0.1661,0.6284,0.2055,178.07,178.46,0.216,UP
2023-06-09,19,0.0452,0.7559,0.1989,178.46,181.25,1.5639,UP
2023-06-12,10,0.0877,0.7637,0.1486,181.25,180.78,-0.2612,DOWN
2023-06-13,11,0.1042,0.609,0.2868,180.78,181.41,0.3491,UP
2023-06-14,27,0.2342,0.6153,0.1505,181.41,183.44,1.1199,UP
2023-06-15,13,0.1237,0.6839,0.1924,183.44,182.36,-0.586,DOWN
2023-06-16,10,0.0251,0.867,0.1079,182.36,182.45,0.0486,UP
2023-06-20,9,0.2222,0.6349,0.1429,182.45,181.42,-0.5675,DOWN
2023-06-21,9,0.1117,0.7597,0.1286,181.42,184.41,1.6525,UP
2023-06-22,13,0.1906,0.702,0.1073,184.41,184.1,-0.1711,DOWN
2023-06-23,15,0.1776,0.7008,0.1216,184.1,182.71,-0.7553,DOWN
2023-06-26,7,0.0602,0.8802,0.0596,182.71,185.46,1.5059,UP
2023-06-27,19,0.1218,0.7331,0.1451,185.46,186.63,0.6328,UP
2023-06-28,13,0.1876,0.7119,0.1004,186.63,186.97,0.1797,UP
2023-06-29,15,0.1562,0.6436,0.2003,186.97,191.29,2.3102,UP
2023-06-30,13,0.14,0.6356,0.2244,191.29,189.8,-0.7785,DOWN
2023-07-03,6,0.035,0.8671,0.0978,189.8,188.68,-0.5871,DOWN
2023-07-05,7,0.0256,0.9101,0.0643,188.68,189.16,0.2509,UP
2023-07-06,14,0.0981,0.6713,0.2306,189.16,188.04,-0.5891,DOWN
2023-07-07,15,0.2304,0.5834,0.1861,188.04,186.0,-1.0856,DOWN
2023-07-10,3,0.0299,0.881,0.0892,186.0,185.48,-0.281,DOWN
2023-07-11,14,0.1644,0.6165,0.2191,185.48,187.15,0.8986,UP
2023-07-12,16,0.049,0.5524,0.3986,187.15,187.91,0.4057,UP
2023-07-13,17,0.1632,0.5902,0.2466,187.91,188.05,0.0787,UP
2023-07-14,16,0.0385,0.7737,0.1878,188.05,191.31,1.7305,UP
2023-07-17,3,0.0977,0.849,0.0533,191.31,191.05,-0.134,DOWN
2023-07-18,15,0.2209,0.5694,0.2098,191.05,192.4,0.7072,UP
2023-07-19,17,0.2397,0.5355,0.2248,192.4,190.46,-1.0097,DOWN
2023-07-20,12,0.1424,0.5217,0.3359,190.46,189.29,-0.6162,DOWN
2023-07-21,17,0.1266,0.665,0.2084,189.29,190.09,0.422,UP
2023-07-24,3,0.018,0.5869,0.3951,190.09,190.94,0.4514,UP
2023-07-25,17,0.0918,0.7089,0.1993,190.94,191.81,0.4545,UP
2023-07-26,15,0.0413,0.5662,0.3925,191.81,190.55,-0.6581,DOWN
2023-07-27,15,0.124,0.6657,0.2103,190.55,193.12,1.3508,UP
2023-07-28,19,0.1716,0.696,0.1324,193.12,193.73,0.3166,UP
2023-07-31,8,0.0527,0.8813,0.0659,193.73,192.91,-0.4276,DOWN
2023-08-01,24,0.1294,0.6167,0.2539,192.91,189.92,-1.549,DOWN
2023-08-02,17,0.2407,0.5197,0.2397,189.92,188.53,-0.7322,DOWN
2023-08-03,18,0.19,0.5538,0.2562,188.53,179.47,-4.802,DOWN
2023-08-04,29,0.2555,0.4775,0.267,179.47,176.38,-1.7254,DOWN
2023-08-07,8,0.1678,0.7173,0.1149,176.38,177.31,0.5312,UP
2023-08-08,24,0.3075,0.5445,0.148,177.31,175.73,-0.8954,DOWN
2023-08-09,16,0.2341,0.5214,0.2445,175.73,175.51,-0.1235,DOWN
2023-08-10,14,0.1035,0.7521,0.1444,175.51,175.57,0.0338,UP
2023-08-11,21,0.1723,0.6391,0.1887,175.57,177.22,0.9393,UP
2023-08-14,4,0.0393,0.8847,0.076,177.22,175.23,-1.12,DOWN
2023-08-15,6,0.1848,0.5116,0.3036,175.23,174.36,-0.4959,DOWN
